,amplist,tlist
760,11.577550888061523,38.0
761,10.707176208496094,38.050000000000004
762,6.767497539520264,38.1
763,13.574569702148438,38.15
764,12.308280944824219,38.2
765,8.712600708007812,38.25
766,16.240760803222656,38.300000000000004
767,13.658781051635742,38.35
768,9.280031204223633,38.400000000000006
769,17.160951614379883,38.45
770,14.296188354492188,38.5
771,11.673171997070312,38.550000000000004
772,15.835698127746582,38.6
773,14.55394172668457,38.650000000000006
774,8.811651229858398,38.7
775,10.108141899108887,38.75
776,9.958516120910645,38.800000000000004
777,2.1073827743530273,38.85
778,6.6950812339782715,38.900000000000006
779,7.036310195922852,38.95
780,2.722219467163086,39.0
781,12.008816719055176,39.050000000000004
782,14.26986026763916,39.1
783,12.156991958618164,39.150000000000006
784,11.752009391784668,39.2
785,16.204326629638672,39.25
786,12.03941535949707,39.300000000000004
787,12.091312408447266,39.35
788,15.155149459838867,39.400000000000006
789,12.026798248291016,39.45
790,13.790485382080078,39.5
791,16.60433578491211,39.550000000000004
792,14.944368362426758,39.6
793,9.847269058227539,39.650000000000006
794,12.655229568481445,39.7
795,7.92868709564209,39.75
796,10.564541816711426,39.800000000000004
797,11.669626235961914,39.85
798,6.888669967651367,39.900000000000006
799,10.967841148376465,39.95
800,12.504156112670898,40.0
801,7.923107147216797,40.050000000000004
802,9.438220977783203,40.1
803,11.777278900146484,40.150000000000006
804,9.34738826751709,40.2
805,10.725194931030273,40.25
806,14.056865692138672,40.300000000000004
807,11.978574752807617,40.35
808,13.055155754089355,40.400000000000006
809,17.106990814208984,40.45
810,14.480729103088379,40.5
811,12.034760475158691,40.550000000000004
812,15.73543930053711,40.6
813,14.371549606323242,40.650000000000006
814,12.624832153320312,40.7
815,14.265905380249023,40.75
816,10.306882858276367,40.800000000000004
817,12.44839096069336,40.85
818,13.756366729736328,40.900000000000006
819,9.150461196899414,40.95
820,9.256375312805176,41.0
821,11.338253021240234,41.050000000000004
822,9.073543548583984,41.1
823,9.495447158813477,41.150000000000006
824,12.102227210998535,41.2
825,11.651778221130371,41.25
826,10.763968467712402,41.300000000000004
827,12.179506301879883,41.35
828,13.688164710998535,41.400000000000006
829,9.820268630981445,41.45
830,13.880203247070312,41.5
831,12.283600807189941,41.550000000000004
832,9.429519653320312,41.6
833,13.801730155944824,41.650000000000006
834,13.185273170471191,41.7
835,9.564874649047852,41.75
836,13.460330963134766,41.800000000000004
837,9.895050048828125,41.85
838,8.178182601928711,41.900000000000006
839,10.037924766540527,41.95
840,7.338352680206299,42.0
841,7.568748950958252,42.050000000000004
842,9.859392166137695,42.1
843,8.726310729980469,42.150000000000006
844,9.066390991210938,42.2
845,10.510801315307617,42.25
846,12.670528411865234,42.300000000000004
847,10.266779899597168,42.35
848,15.625364303588867,42.400000000000006
849,15.561941146850586,42.45
850,11.501005172729492,42.5
851,16.35150909423828,42.550000000000004
852,15.472740173339844,42.6
853,11.76500129699707,42.650000000000006
854,17.461057662963867,42.7
855,16.833236694335938,42.75
856,8.6859130859375,42.800000000000004
857,12.94886589050293,42.85
858,11.521682739257812,42.900000000000006
859,8.837388038635254,42.95
860,11.49237060546875,43.0
861,11.953730583190918,43.050000000000004
862,15.478584289550781,43.1
863,14.211288452148438,43.150000000000006
864,11.859954833984375,43.2
865,13.511048316955566,43.25
866,16.386445999145508,43.300000000000004
867,8.971380233764648,43.35
868,9.857976913452148,43.400000000000006
869,12.228346824645996,43.45
870,8.644903182983398,43.5
871,10.510294914245605,43.550000000000004
872,12.937793731689453,43.6
873,12.657506942749023,43.650000000000006
874,13.850290298461914,43.7
875,15.44306755065918,43.75
876,9.313615798950195,43.800000000000004
877,14.522223472595215,43.85
878,12.861894607543945,43.900000000000006
879,9.676753997802734,43.95
880,16.293731689453125,44.0
881,14.657159805297852,44.050000000000004
882,11.966083526611328,44.1
883,12.466561317443848,44.150000000000006
884,15.120756149291992,44.2
885,6.696035861968994,44.25
886,10.506966590881348,44.300000000000004
